locus,ClinVar_ID,Pearl,Label,Category,transform,SFI,spectral_gap_disruption,spectral_gap_wt,spectral_gap_mut,eigenvalue_shifts_mean,eigenvector_angles_mean
HBB,VCV000015514,True,Pathogenic,promoter,coverage_keep_0.75,0.8080445165040816,0.011634053254752228,0.020419387096006717,0.032053440350758945,0.046855194205340615,1.0149600878198208
HBB,VCV000015514,True,Pathogenic,promoter,coverage_keep_0.50,0.5197848699762636,0.0044571848065624795,0.017418229967857635,0.021875414774420114,0.027470112209529926,0.7677415574776443
HBB,VCV000015514,True,Pathogenic,promoter,degree_preserving_null,0.998241537773463,0.0037405868656028712,0.00532464914274937,0.001584062277146499,0.007110698626672175,1.0059746688910098
HBB,VCV000015514,True,Pathogenic,promoter,weight_shuffled_null,1.0796680085484311,0.03361780949073995,0.08347423552130573,0.04985642603056578,0.0562105069918447,0.984212980631857
HBB,VCV000015462,True,Pathogenic,promoter,baseline,0.2825220391783394,0.0002937872094352853,0.04315849773430742,0.0434522849437427,0.010734693532482166,0.44926927198682876
HBB,VCV000015462,True,Pathogenic,promoter,threshold_keep_0.75,0.38118873417866034,0.00017085747606384455,0.043181245817736726,0.04335210329380057,0.010433094699261942,0.667003311326195
HBB,VCV000015462,True,Pathogenic,promoter,threshold_keep_0.50,0.023973393566629232,0.00038223640828025096,0.04153160032238779,0.04114936391410754,0.008632240334804765,0.016459168843606282
HBB,VCV000015462,True,Pathogenic,promoter,window_40,0.5076141857877152,0.010717187394310365,0.07112922857009261,0.08184641596440298,0.023849759422331418,0.5509783528678445
HBB,VCV000015462,True,Pathogenic,promoter,window_30,0.6217194962261842,0.019547743794573358,0.07858547345028946,0.09813321724486282,0.060670444187069655,0.7198627796660594
HBB,VCV000015462,True,Pathogenic,promoter,coverage_keep_0.75,0.5498774381892468,0.0025394459382067774,0.028720769767003385,0.03126021570521016,0.022621901303034018,0.7818532820783962
HBB,VCV000015462,True,Pathogenic,promoter,coverage_keep_0.50,0.6504752134576289,0.00030255892571370846,0.01669319472423576,0.016995753649949468,0.018508957933936945,0.9328862511839482
HBB,VCV000015462,True,Pathogenic,promoter,degree_preserving_null,0.9900821436944907,0.0020681610920706417,0.0026732299795582063,0.0006050688874875646,0.010730456148196704,1.0134970596113033
HBB,VCV000015462,True,Pathogenic,promoter,weight_shuffled_null,1.075008172665348,0.005428215421000693,0.048877887093995764,0.04344967167299507,0.114577647405313,1.0236299730210625
HBB,VCV000015586,True,Pathogenic,promoter,baseline,0.5912060895896336,0.00013261403115708698,0.040720118451525636,0.04058750442036855,0.010544117874214519,0.6737493247670567
HBB,VCV000015586,True,Pathogenic,promoter,threshold_keep_0.75,0.30961962095061546,0.00017819537333146895,0.040744401884685415,0.040566206511353946,0.01019590074717918,0.4456639526614785
HBB,VCV000015586,True,Pathogenic,promoter,threshold_keep_0.50,0.5544997689369576,0.0006053377375268218,0.03879675854493479,0.03819142080740797,0.008113526570366434,0.6832469640366174
HBB,VCV000015586,True,Pathogenic,promoter,window_40,0.3547742288030756,0.009797849713619966,0.0658178136512866,0.07561566336490656,0.022712429009649218,0.5815773636657466
HBB,VCV000015586,True,Pathogenic,promoter,window_30,0.6337851384990417,0.02295123882307179,0.07416577286514486,0.09711701168821665,0.063273138892045,0.7329736752447085
HBB,VCV000015586,True,Pathogenic,promoter,coverage_keep_0.75,0.4990518431030594,0.0016024262716297297,0.025080546918205344,0.026682973189835073,0.03232534288807323,0.780819015465362
HBB,VCV000015586,True,Pathogenic,promoter,coverage_keep_0.50,0.3449987664632517,0.0023023138084048815,0.018270592095220983,0.0159682782868161,0.010441612012580136,0.6063701735795414
HBB,VCV000015586,True,Pathogenic,promoter,degree_preserving_null,0.9843321445376133,0.0027415045733155674,0.0013431961235409531,0.0040847006968565205,0.0025919620808120634,1.0026031177901866
HBB,VCV000015586,True,Pathogenic,promoter,weight_shuffled_null,1.0036802394083348,0.014403534259876172,0.05079080473452591,0.06519433899440208,0.0529937633996406,0.9462298044303622
HBB,VCV001118308,False,Benign,synonymous,baseline,0.1795287240901744,0.00010411495935690185,0.04183198934405483,0.041936104303411735,0.0006167115294752373,0.4431423300206359
HBB,VCV001118308,False,Benign,synonymous,threshold_keep_0.75,0.07853589394841574,0.0001046441293526823,0.041854610108211635,0.04195925423756432,0.0006169519213186825,0.22092621522946576
HBB,VCV001118308,False,Benign,synonymous,threshold_keep_0.50,0.2551924435665811,0.00016112742862813695,0.0398405536959436,0.04000168112457174,0.0005790129050083598,0.4430021917875929
HBB,VCV001118308,False,Benign,synonymous,window_40,0.49177910705129224,8.808744383083378e-05,0.06661137482566053,0.06669946226949136,0.001208508580846695,0.6666456341407401
HBB,VCV001118308,False,Benign,synonymous,window_30,0.2370262199573642,3.7506539105877645e-05,0.07707406363542665,0.07703655709632078,0.0017022952963940438,0.22234869181036337
HBB,VCV001118308,False,Benign,synonymous,coverage_keep_0.75,0.6538370383472867,0.00209094238278406,0.032568645276608965,0.030477702893824905,0.03204546405248557,0.7608795849830474
HBB,VCV001118308,False,Benign,synonymous,coverage_keep_0.50,0.6655511509730558,0.0026257050725364897,0.02268397776626142,0.02005827269372493,0.006078226437213734,0.8429419068543458
HBB,VCV001118308,False,Benign,synonymous,degree_preserving_null,0.9853054574185851,0.00029034369331441844,0.000659876267842462,0.0009502199611568804,0.000763556690927217,0.9950930511840796
HBB,VCV001118308,False,Benign,synonymous,weight_shuffled_null,1.1134080899128571,0.0352159873276226,0.07989264091945736,0.11510862824707996,0.03852721791775022,1.0373224379266386
HBB,VCV002010262,False,Benign,synonymous,baseline,0.1967031384209439,0.00011132819805049349,0.042321471017252116,0.04243279921530261,0.0004711537282841502,0.44425170230420363
HBB,VCV002010262,False,Benign,synonymous,threshold_keep_0.75,0.0004891204142394171,0.00011185233725124338,0.04234318271047504,0.04245503504772628,0.0004711620874334897,0.0002623364079401928
HBB,VCV002010262,False,Benign,synonymous,threshold_keep_0.50,0.0004809366499632783,0.00016091544177777167,0.04029021536998183,0.0404511308117596,0.00044246200166495167,0.0003200872966997818
HBB,VCV002010262,False,Benign,synonymous,window_40,0.17820991053822802,0.00014170023364452888,0.06687363264996134,0.06701533288360587,0.001128328869235716,0.22358006230365537
HBB,VCV002010262,False,Benign,synonymous,window_30,0.2437718705485172,3.975094717918737e-05,0.08212817816207643,0.08216792910925562,0.0017024432433567801,0.4444147735948948
HBB,VCV002010262,False,Benign,synonymous,coverage_keep_0.75,0.6519983593746687,0.0012070430467188975,0.030301753751041438,0.031508796797760336,0.025967542695061303,0.9511239650590946
HBB,VCV002010262,False,Benign,synonymous,coverage_keep_0.50,0.41885286504446534,0.001544872136944861,0.0208364847147064,0.02238135685165126,0.009056642938905197,0.6898631779467713
HBB,VCV002010262,False,Benign,synonymous,degree_preserving_null,1.003091150702478,0.0010148489431655349,0.0017007477384238263,0.0006858987952582914,0.004775641665676167,1.00226283772335
HBB,VCV002010262,False,Benign,synonymous,weight_shuffled_null,1.0037143362628602,0.0027262166246621033,0.020086961270695314,0.022813177895357417,0.04769162641835998,1.0044313382330552
HBB,VCV002577313,False,Benign,synonymous,baseline,0.1967031384209439,0.00011132819805049349,0.042321471017252116,0.04243279921530261,0.0004711537282841502,0.44425170230420363
HBB,VCV002577313,False,Benign,synonymous,threshold_keep_0.75,0.0004891204142394171,0.00011185233725124338,0.04234318271047504,0.04245503504772628,0.0004711620874334897,0.0002623364079401928
HBB,VCV002577313,False,Benign,synonymous,threshold_keep_0.50,0.0004809366499632783,0.00016091544177777167,0.04029021536998183,0.0404511308117596,0.00044246200166495167,0.0003200872966997818
HBB,VCV002577313,False,Benign,synonymous,window_40,0.17820991053822802,0.00014170023364452888,0.06687363264996134,0.06701533288360587,0.001128328869235716,0.22358006230365537
HBB,VCV002577313,False,Benign,synonymous,window_30,0.2437718705485172,3.975094717918737e-05,0.08212817816207643,0.08216792910925562,0.0017024432433567801,0.4444147735948948
HBB,VCV002577313,False,Benign,synonymous,coverage_keep_0.75,0.5119037836160724,0.00801213909025706,0.02163870358518655,0.02965084267544361,0.020497136929240004,0.8210380046354502
HBB,VCV002577313,False,Benign,synonymous,coverage_keep_0.50,0.6319523939070325,0.002238893275318404,0.01410539385315694,0.011866500577838536,0.01853224746134831,0.9314419246181029
HBB,VCV002577313,False,Benign,synonymous,degree_preserving_null,0.9163843739717281,0.0030082614184185896,0.0020299540547181055,0.005038215473136695,0.007302455635582223,0.9899206763540678
HBB,VCV002577313,False,Benign,synonymous,weight_shuffled_null,1.126202105038647,0.03836649817595822,0.021296986221575276,0.059663484397533495,0.013646482743457046,1.0524546209767847
HBB,VCV001127632,False,Benign,synonymous,baseline,0.14190539067460933,0.00010632164251313247,0.040820154939555015,0.04092647658206815,0.00047183060153194677,0.22257856700293427
HBB,VCV001127632,False,Benign,synonymous,threshold_keep_0.75,0.2950780471018443,0.00010686314001578934,0.04084122725868639,0.04094809039870218,0.0004719489951212784,0.44479548349350634
HBB,VCV001127632,False,Benign,synonymous,threshold_keep_0.50,0.0005038455162999166,0.00018840406971426527,0.03895548589268823,0.03914388996240249,0.0004524648845282034,0.0004086762637057638
HBB,VCV001127632,False,Benign,synonymous,window_40,0.10208693304724958,0.00013283652327152062,0.06522403091595659,0.06535686743922811,0.0012667192924969112,0.22237915981333586
HBB,VCV001127632,False,Benign,synonymous,window_30,0.2695827223835702,3.5875777035648815e-05,0.07700023307996276,0.07696435730292711,0.0016459420402263583,0.6672676547055352
HBB,VCV001127632,False,Benign,synonymous,coverage_keep_0.75,0.69720583472706,0.002563274007111843,0.031134211206339298,0.028570937199227455,0.027219826420659416,1.010489242815219
HBB,VCV001127632,False,Benign,synonymous,coverage_keep_0.50,0.8369366640112614,0.013925534448128073,0.00398074269429665,0.017906277142424723,0.01150692808453712,1.0244355057612777
HBB,VCV001127632,False,Benign,synonymous,degree_preserving_null,1.114781433534007,0.0024688763538902405,0.0011551033342003247,0.0036239796880905653,0.005417781534628307,1.0224424930320961
HBB,VCV001127632,False,Benign,synonymous,weight_shuffled_null,1.0668787485066202,0.013456594838633595,0.03829141722026108,0.05174801205889468,0.03884235227374554,1.016842688796666
HBB,VCV002860725,False,Benign,synonymous,baseline,0.07893672296855346,0.00011628144555098086,0.04236684621929453,0.04248312766484551,0.00043866958211718273,0.22222549918417536
HBB,VCV002860725,False,Benign,synonymous,threshold_keep_0.75,0.07893676267563261,0.00011684329475859789,0.04239569335466739,0.04251253664942599,0.0004386112641606378,0.22222543923209992
HBB,VCV002860725,False,Benign,synonymous,threshold_keep_0.50,0.17710518156637528,0.00017736144455963998,0.040370307362504076,0.040547668807063716,0.00041342304250486573,0.2222652786711682
HBB,VCV002860725,False,Benign,synonymous,window_40,0.4136849650065402,0.00013611364926822966,0.06874054733601535,0.06887666098528358,0.0013065512055303358,0.4452967887789183
HBB,VCV002860725,False,Benign,synonymous,window_30,0.09010247811868762,3.052022580191105e-05,0.08152942679045383,0.08155994701625574,0.0016810273207418607,0.2229131607314908
HBB,VCV002860725,False,Benign,synonymous,coverage_keep_0.75,1.1255382924835655,0.0011178843843361493,0.030104337380838227,0.031222221765174377,0.029692760627536625,1.3603388900312947
HBB,VCV002860725,False,Benign,synonymous,coverage_keep_0.50,0.476876637781039,0.0013761078190149684,0.016691885359568785,0.015315777540553816,0.0412401481733323,0.8074997737011258
HBB,VCV002860725,False,Benign,synonymous,degree_preserving_null,1.0117307363780463,0.0011201101761544913,0.0019335544824880917,0.003053664658642583,0.004178983484373739,0.989925003697755
HBB,VCV002860725,False,Benign,synonymous,weight_shuffled_null,1.4272589154104403,0.07687455586019556,0.0817839310608427,0.15865848692103826,0.04057837013237743,1.1081198592233712
HBB,VCV002828894,False,Benign,synonymous,baseline,0.0008374719010478085,0.00010341748264884598,0.04386459907383972,0.04396801655648857,0.0009111887989515248,0.0008094301827901656
HBB,VCV002828894,False,Benign,synonymous,threshold_keep_0.75,0.07883724607913577,0.00010392477857283644,0.04388716386695506,0.0439910886455279,0.0009114394107438536,0.22146787716268074
HBB,VCV002828894,False,Benign,synonymous,threshold_keep_0.50,0.0008091423304422604,6.782691621951692e-05,0.041986814063086894,0.04205464097930641,0.0008976757675502292,0.000778399143412403
HBB,VCV002828894,False,Benign,synonymous,window_40,0.46236165456830625,7.538677182160336e-05,0.06945046915171446,0.06952585592353606,0.0012935718913314872,0.8888249639633303
HBB,VCV002828894,False,Benign,synonymous,window_30,0.14299103360608464,4.43191945534438e-06,0.07752138587167698,0.07751695395222163,0.0016389925491740083,0.22275664980934934
HBB,VCV002828894,False,Benign,synonymous,coverage_keep_0.75,0.3043703506910988,0.005058733546509708,0.025054276199543313,0.03011300974605302,0.018687555086859375,0.5919012134321051
HBB,VCV002828894,False,Benign,synonymous,coverage_keep_0.50,1.2189538909000586,0.005351091116876776,0.010149672817100453,0.004798581700223677,0.012645188826275508,1.1273634111867306
HBB,VCV002828894,False,Benign,synonymous,degree_preserving_null,1.035432261761069,0.0030778429611761082,0.0050188054534293074,0.0019409624922531992,0.008580301243503416,1.0451230444774362
HBB,VCV002828894,False,Benign,synonymous,weight_shuffled_null,1.0968164635911026,0.00013214879166323357,0.027523800784441277,0.027391651992778043,0.038737635168346635,1.0628246815887394
HBB,VCV001129520,False,Benign,synonymous,baseline,0.24276353460388567,0.00011209537856932822,0.04244015985501262,0.04255225523358195,0.0004269950242770632,0.44444618639376
HBB,VCV001129520,False,Benign,synonymous,threshold_keep_0.75,0.08875814003056673,0.00011254772168112215,0.04245379398560274,0.042566341707283864,0.0004269422345989733,0.22224708691901965
HBB,VCV001129520,False,Benign,synonymous,threshold_keep_0.50,0.00035890801371306916,0.00013210115036899756,0.040655125444796464,0.04078722659516546,0.0003935968854640901,2.627078862562884e-05
HBB,VCV001129520,False,Benign,synonymous,window_40,0.17766463401750152,0.00010189846376923439,0.06972952696087498,0.06983142542464421,0.0012348179256734275,0.22237781068353682
HBB,VCV001129520,False,Benign,synonymous,window_30,0.4104250631423518,5.322113803765682e-05,0.0828144970976705,0.08286771823570815,0.0017095660878219707,0.8888767622488258
HBB,VCV001129520,False,Benign,synonymous,coverage_keep_0.75,0.44278560038825104,0.0039961812533483715,0.030224257824843455,0.034220439078191826,0.021090711313717012,0.7672816708890777
HBB,VCV001129520,False,Benign,synonymous,coverage_keep_0.50,0.6415829486365977,0.0014150918502534079,0.015115849719237448,0.01370075786898404,0.015204094209137391,0.8580278470547995
HBB,VCV001129520,False,Benign,synonymous,degree_preserving_null,0.5918835954125615,0.0032170717460553323,0.0004892486995729188,0.0037063204456282512,0.0013319013589475947,0.8561966539475923
HBB,VCV001129520,False,Benign,synonymous,weight_shuffled_null,0.9810961871222057,0.015275546089044134,0.017834251517999,0.002558705428954866,0.018040195137955423,0.9582171106321851
HBB,VCV001608998,False,Benign,synonymous,baseline,0.0003805347788527321,0.00011696625429655216,0.04091258762647658,0.04102955388077313,0.00041568549180296386,3.505031264059186e-05
HBB,VCV001608998,False,Benign,synonymous,threshold_keep_0.75,0.1417662325033804,0.00011745895804154277,0.040932079043849545,0.04104953800189109,0.00041563644172722857,0.22224365566895
HBB,VCV001608998,False,Benign,synonymous,threshold_keep_0.50,0.24273193727923448,0.00015212427888930402,0.039106861681805966,0.03925898596069527,0.00038883416413401417,0.44445661712240914
HBB,VCV001608998,False,Benign,synonymous,window_40,0.1806170992186983,0.00013437035682269116,0.06789069236455246,0.06802506272137515,0.0012688512502107647,0.4444356603098376
HBB,VCV001608998,False,Benign,synonymous,window_30,0.30978005484091364,0.00010549978198268195,0.08411834066968127,0.08422384045166395,0.001686557625355578,0.6667864827884811
HBB,VCV001608998,False,Benign,synonymous,coverage_keep_0.75,1.2741909874713793,0.016292108934571864,0.011611281030228321,0.027903389964800185,0.02885250394283032,1.0262439980480667
HBB,VCV001608998,False,Benign,synonymous,coverage_keep_0.50,1.2882195356199617,0.009302400069068874,0.008210442821265224,0.0175128428903341,0.0032296482362018184,0.9582996375769608
HBB,VCV001608998,False,Benign,synonymous,degree_preserving_null,1.0289240360100016,0.001294496577888308,0.0019335414346656173,0.0006390448567773093,0.0038665363824552557,0.9949359422671462
HBB,VCV001608998,False,Benign,synonymous,weight_shuffled_null,1.1099720505636865,0.02336708678766669,0.06617743137081022,0.042810344583143534,0.05992308490445189,1.001655371191922
HBB,VCV001157531,False,Benign,synonymous,baseline,0.22016127804302404,0.00010909889646158744,0.043879350582669424,0.04398844947913101,0.000609380433192968,0.44378601082239555
HBB,VCV001157531,False,Benign,synonymous,threshold_keep_0.75,0.0007009060608878407,0.0001096501867712471,0.043904274867696845,0.04401392505446809,0.0006095827563620183,0.0007051515569790704
HBB,VCV001157531,False,Benign,synonymous,threshold_keep_0.50,0.14208134956293922,0.00010728042405408478,0.04198369966708328,0.04209098009113736,0.000604930632647357,0.22294314881116634
HBB,VCV001157531,False,Benign,synonymous,window_40,0.0010913987203634303,6.0373001771515944e-05,0.07094872068828535,0.07100909369005687,0.001324388388781148,0.0003846702965777012
HBB,VCV001157531,False,Benign,synonymous,window_30,0.22133477312056776,1.2414127494822513e-05,0.08165016532048613,0.08163775119299131,0.0016775628071104723,0.44448323098067216
HBB,VCV001157531,False,Benign,synonymous,coverage_keep_0.75,0.6956262998192224,0.000180775798656857,0.031984430592892465,0.03216520639154932,0.012732095343862892,0.9490427510378251
HBB,VCV001157531,False,Benign,synonymous,coverage_keep_0.50,0.9846804915720948,0.003109951967702331,0.013893055798045426,0.010783103830343095,0.01205585534127149,0.6949579225989051
HBB,VCV001157531,False,Benign,synonymous,degree_preserving_null,0.9713046987167584,0.0015784980179160582,0.004965508485589925,0.0033870104676738664,0.006464734904443801,0.9651244014932503
HBB,VCV001157531,False,Benign,synonymous,weight_shuffled_null,1.0525770645137658,0.04530028058109392,0.03071780186523465,0.07601808244632857,0.036861546961502706,1.0225472178143553
HBB,VCV001095859,False,Benign,synonymous,baseline,0.24283150439072942,0.00011443992993182689,0.04214390765876241,0.042258347588694234,0.00047521735256643053,0.4445906323038156
HBB,VCV001095859,False,Benign,synonymous,threshold_keep_0.75,0.07891730379253777,0.00011494462398171229,0.042162691704452186,0.0422776363284339,0.0004752484392738594,0.22213117641173344
HBB,VCV001095859,False,Benign,synonymous,threshold_keep_0.50,0.39700611498470806,0.00012248598598225274,0.040116804034176695,0.04023929002015895,0.00045456215622526324,0.6665320141173159
HBB,VCV001095859,False,Benign,synonymous,window_40,0.17763391804243864,0.00011010097512835493,0.06892350501872603,0.06903360599385439,0.0011559537564581534,0.22236529691852377
HBB,VCV001095859,False,Benign,synonymous,window_30,0.14258421423094253,6.92267007199876e-05,0.08270047594638955,0.08276970264710953,0.0017304458597261593,0.22225915908319452
HBB,VCV001095859,False,Benign,synonymous,coverage_keep_0.75,1.112389634931497,0.010826835763954028,0.01946502724813634,0.03029186301209037,0.04221954652012484,0.8738942696013772
HBB,VCV001095859,False,Benign,synonymous,coverage_keep_0.50,1.1365591985986339,0.008933306507496602,0.014794651715137209,0.005861345207640607,0.009040903200789345,1.0281655508737488
HBB,VCV001095859,False,Benign,synonymous,degree_preserving_null,0.9731519681768372,0.0015985304329012586,0.00028969463810906305,0.0018882250710103216,0.0016282157795310735,0.9266469832898007
HBB,VCV001095859,False,Benign,synonymous,weight_shuffled_null,1.0286193893136117,0.011421679432346343,0.07867281368108703,0.06725113424874068,0.061815847830995106,1.024569427637852
HBB,VCV002053821,False,Benign,synonymous,baseline,0.24283150439072942,0.00011443992993182689,0.04214390765876241,0.042258347588694234,0.00047521735256643053,0.4445906323038156
HBB,VCV002053821,False,Benign,synonymous,threshold_keep_0.75,0.07891730379253777,0.00011494462398171229,0.042162691704452186,0.0422776363284339,0.0004752484392738594,0.22213117641173344
HBB,VCV002053821,False,Benign,synonymous,threshold_keep_0.50,0.39700611498470806,0.00012248598598225274,0.040116804034176695,0.04023929002015895,0.00045456215622526324,0.6665320141173159
HBB,VCV002053821,False,Benign,synonymous,window_40,0.17763391804243864,0.00011010097512835493,0.06892350501872603,0.06903360599385439,0.0011559537564581534,0.22236529691852377
HBB,VCV002053821,False,Benign,synonymous,window_30,0.14258421423094253,6.92267007199876e-05,0.08270047594638955,0.08276970264710953,0.0017304458597261593,0.22225915908319452
HBB,VCV002053821,False,Benign,synonymous,coverage_keep_0.75,1.3883134196245455,0.006202351670509365,0.023895744412142858,0.030098096082652223,0.02081396150398878,1.2345373826646742
HBB,VCV002053821,False,Benign,synonymous,coverage_keep_0.50,0.8365056395802065,0.011925284624225171,0.00859604085511667,0.02052132547934184,0.01475542995943068,1.0177295715824966
HBB,VCV002053821,False,Benign,synonymous,degree_preserving_null,1.0102889912770974,0.0009094199370707494,0.004182120603461822,0.003272700666391073,0.0052238057469607925,0.9752729200643304
HBB,VCV002053821,False,Benign,synonymous,weight_shuffled_null,1.031635800582301,0.012237069273320328,0.07344047296994971,0.08567754224327004,0.023134569338103355,0.9910760522017923
HBB,VCV001942494,False,Benign,synonymous,baseline,0.0009702620916090261,0.00011672845218781147,0.04389247762413777,0.04400920607632558,0.0009228584735900485,0.0011551945238174415
HBB,VCV001942494,False,Benign,synonymous,threshold_keep_0.75,0.0009681731698733707,0.00011724660572241807,0.043914017609190725,0.04403126421491314,0.000923174632583277,0.0011487749877335436
HBB,VCV001942494,False,Benign,synonymous,threshold_keep_0.50,0.14234466216959107,0.00016900980907167545,0.04199378017445231,0.042162789983523984,0.0009065059403450993,0.22340620034559727
HBB,VCV001942494,False,Benign,synonymous,window_40,0.4160995914114793,0.00010085748816515694,0.0708594436581653,0.07096030114633045,0.0012789577302648304,0.6666443369364892
HBB,VCV001942494,False,Benign,synonymous,window_30,0.11918734719436702,6.802674040327916e-05,0.08320235244560249,0.08327037918600577,0.0016687666343496211,0.22223609313712758
HBB,VCV001942494,False,Benign,synonymous,coverage_keep_0.75,0.44655154388963875,0.004975803597315431,0.03280761577903003,0.027831812181714603,0.03599975392314551,0.7776321676467389
HBB,VCV001942494,False,Benign,synonymous,coverage_keep_0.50,0.6791406243416507,0.012724999220125483,0.008264719463283951,0.020989718683409434,0.04169999870453294,0.8741411595163868
HBB,VCV001942494,False,Benign,synonymous,degree_preserving_null,1.0173716286963286,0.0031601093257865266,0.003205565628129232,4.545630234270516e-05,0.005726034256925517,1.027794165228704
HBB,VCV001942494,False,Benign,synonymous,weight_shuffled_null,0.9688017020645965,0.07780524715210685,0.12294184860121382,0.04513660144910697,0.056263332572964626,0.929302137803265
HBB,VCV002086531,False,Benign,synonymous,baseline,0.001226348989595121,0.00010172637157252612,0.04243864966400432,0.042540376035576845,0.000817880074498355,0.0020053030038061173
HBB,VCV002086531,False,Benign,synonymous,threshold_keep_0.75,0.07838199586235454,0.00010229875354000884,0.04246508889882403,0.042567387652364036,0.000817925365761224,0.2202759254904156
HBB,VCV002086531,False,Benign,synonymous,threshold_keep_0.50,0.0011919049363846661,0.00015725382235490942,0.04056234328272777,0.04071959710508268,0.0008124171387265985,0.0019646658522651053
HBB,VCV002086531,False,Benign,synonymous,window_40,0.0013139267053075923,6.452568230658207e-05,0.0678695304239844,0.06793405610629098,0.0012856805195689978,0.0008966068336796104
HBB,VCV002086531,False,Benign,synonymous,window_30,0.24357910152759496,7.032174872856345e-05,0.07717686239142388,0.07710654064269531,0.0016153037400793466,0.4443705156258543
HBB,VCV002086531,False,Benign,synonymous,coverage_keep_0.75,0.8489810595383175,0.013857246880911802,0.01559510808221469,0.029452354963126492,0.03934383765822206,1.081127909171205
HBB,VCV002086531,False,Benign,synonymous,coverage_keep_0.50,0.564803326686224,0.009385222892020414,0.0078107186461133515,0.017195941538133766,0.04609899293097001,0.8156357836119255
HBB,VCV002086531,False,Benign,synonymous,degree_preserving_null,1.0739192501725416,0.004909517353719922,0.006658705633997402,0.0017491882802774805,0.0020364443170419935,1.0463839571236377
HBB,VCV002086531,False,Benign,synonymous,weight_shuffled_null,1.0230849617612883,0.11237530800809209,0.15810221407025837,0.045726906062166284,0.06906490820491597,0.9778626563218206
HBB,VCV002743033,False,Benign,synonymous,baseline,0.10136462996326986,0.00011131668631834263,0.04090057588509465,0.041011892571412994,0.0004078525290157658,0.2222398710094161
HBB,VCV002743033,False,Benign,synonymous,threshold_keep_0.75,0.0003725429096808346,0.00011184464923207071,0.040925984014953065,0.041037828664185136,0.00040777328910658026,2.5995191903222586e-05
HBB,VCV002743033,False,Benign,synonymous,threshold_keep_0.50,0.1897132275418805,0.00010446443067115702,0.03924696992060337,0.03935143435127453,0.00038858694752602076,0.44446005708039177
HBB,VCV002743033,False,Benign,synonymous,window_40,0.4161182620965589,9.887649184463221e-05,0.06892284284593264,0.06902171933777727,0.001262152100117298,0.6666471623457687
HBB,VCV002743033,False,Benign,synonymous,window_30,0.1027847215268479,9.701591596744663e-06,0.07888394018481343,0.07889364177641017,0.0016408941313994924,0.22304405263583568
HBB,VCV002743033,False,Benign,synonymous,coverage_keep_0.75,0.7022299273073866,0.021491445619461504,0.008026687389911951,0.029518133009373455,0.02794652925291579,1.0051645816517116
HBB,VCV002743033,False,Benign,synonymous,coverage_keep_0.50,0.6596916777426768,0.0011227001034812192,0.0045470782304854376,0.0034243781270042184,0.011208291158142071,0.8656807124842464
HBB,VCV002743033,False,Benign,synonymous,degree_preserving_null,1.0092343141866016,0.0012440974865430537,0.0023813300637535065,0.0011372325772104528,0.002307782303643233,1.0128554085159078
HBB,VCV002743033,False,Benign,synonymous,weight_shuffled_null,1.2105170973142532,0.020177776453109364,0.036220437557224816,0.016042661104115452,0.0187872609107607,1.0967685550779516
HBB,VCV001551548,False,Benign,synonymous,baseline,0.17973527125956984,0.00011587057031678394,0.043982227979603786,0.04409809854992057,0.0009371676290683707,0.44337759063877025
HBB,VCV001551548,False,Benign,synonymous,threshold_keep_0.75,0.3211225289271975,0.00011644340281359578,0.044009598153807145,0.04412604155662074,0.0009374256673904637,0.6655902825012402
HBB,VCV001551548,False,Benign,synonymous,threshold_keep_0.50,0.17765231979340715,0.00011663763028278706,0.04202952003993471,0.042146157670217496,0.0009352369211270286,0.2232506139761681
HBB,VCV001551548,False,Benign,synonymous,window_40,0.1019575032768818,0.00012215040493096518,0.07036948869159991,0.07049163909653088,0.0013158071953282727,0.2222627673380972
HBB,VCV001551548,False,Benign,synonymous,window_30,0.44341600056384,5.8545304018164934e-05,0.083893475367842,0.08395202067186017,0.0016884264390560513,0.6666780321905714
HBB,VCV001551548,False,Benign,synonymous,coverage_keep_0.75,0.4752249599583007,0.0002920706440632942,0.030263346061210998,0.030555416705274292,0.02221714665721182,0.8328820704285794
HBB,VCV001551548,False,Benign,synonymous,coverage_keep_0.50,0.8711856863493712,0.003990791327131812,0.011433374875313885,0.0074425835481820735,0.005930469412337689,0.9849309104257284
HBB,VCV001551548,False,Benign,synonymous,degree_preserving_null,1.0157627837678298,0.0024254500801459368,0.00038560619526391694,0.002811056275409854,0.004708265244455865,1.0201515541852368
HBB,VCV001551548,False,Benign,synonymous,weight_shuffled_null,1.0054153803064827,0.06700856198106814,0.052660281698845846,0.11966884367991398,0.029885857717564177,0.9933337068128653
HBB,VCV004685642,False,Benign,synonymous,baseline,0.07871261391716472,0.00011685199503345262,0.04384319468297856,0.04396004667801201,0.0005697799487865368,0.22144543476119793
HBB,VCV004685642,False,Benign,synonymous,threshold_keep_0.75,0.2599369189390462,0.00011730363381370207,0.043857719720634,0.0439750233544477,0.0005699461258929875,0.44525140172966604
HBB,VCV004685642,False,Benign,synonymous,threshold_keep_0.50,0.17745988752781997,9.768510476271253e-05,0.04197061044031643,0.04206829554507914,0.0005625354146315581,0.22307240632593864
HBB,VCV004685642,False,Benign,synonymous,window_40,0.11886380595318048,0.00011989421768443531,0.07121267480046026,0.07133256901814469,0.0013057380551807348,0.22259698149001755
