Position,Bin,Effect_Level,Effect_Strength,SSIM,Delta_SSIM,Near_Enhancer,Near_CTCF,Enhancer_Dist,CTCF_Dist,In_BRCA1_Gene
43096000,196,weak,0.8,0.9998,0.0002,false,false,29364,10290,true
43098000,198,severe,0.1,0.9951,0.0049,false,false,27364,12290,true
43098000,198,strong,0.3,0.9973,0.0027,false,false,27364,12290,true
43098000,198,moderate,0.5,0.9987,0.0013,false,false,27364,12290,true
43098000,198,weak,0.8,0.9998,0.0002,false,false,27364,12290,true
43100000,200,severe,0.1,0.9949,0.0051,false,false,25364,14290,true
43100000,200,strong,0.3,0.9972,0.0028,false,false,25364,14290,true
43100000,200,moderate,0.5,0.9987,0.0013,false,false,25364,14290,true
43100000,200,weak,0.8,0.9998,0.0002,false,false,25364,14290,true
43102000,202,severe,0.1,0.995,0.005,false,false,23364,16290,true
43102000,202,strong,0.3,0.9973,0.0027,false,false,23364,16290,true
43102000,202,moderate,0.5,0.9987,0.0013,false,false,23364,16290,true
43102000,202,weak,0.8,0.9998,0.0002,false,false,23364,16290,true
43104000,204,severe,0.1,0.9954,0.0046,false,false,21364,18290,true
43104000,204,strong,0.3,0.9975,0.0025,false,false,21364,18290,true
43104000,204,moderate,0.5,0.9988,0.0012,false,false,21364,18290,true
43104000,204,weak,0.8,0.9998,0.0002,false,false,21364,18290,true
43106000,206,severe,0.1,0.9956,0.0044,false,false,19364,18566,true
43106000,206,strong,0.3,0.9976,0.0024,false,false,19364,18566,true
43106000,206,moderate,0.5,0.9989,0.0011,false,false,19364,18566,true
43106000,206,weak,0.8,0.9998,0.0002,false,false,19364,18566,true
43108000,208,severe,0.1,0.9954,0.0046,false,false,17364,16566,true
43108000,208,strong,0.3,0.9975,0.0025,false,false,17364,16566,true
43108000,208,moderate,0.5,0.9988,0.0012,false,false,17364,16566,true
43108000,208,weak,0.8,0.9998,0.0002,false,false,17364,16566,true
43110000,210,severe,0.1,0.9953,0.0047,false,false,15364,14566,true
43110000,210,strong,0.3,0.9975,0.0025,false,false,15364,14566,true
43110000,210,moderate,0.5,0.9988,0.0012,false,false,15364,14566,true
43110000,210,weak,0.8,0.9998,0.0002,false,false,15364,14566,true
43112000,212,severe,0.1,0.9957,0.0043,false,false,13364,12566,true
43112000,212,strong,0.3,0.9977,0.0023,false,false,13364,12566,true
43112000,212,moderate,0.5,0.9989,0.0011,false,false,13364,12566,true
43112000,212,weak,0.8,0.9998,0.0002,false,false,13364,12566,true
43114000,214,severe,0.1,0.9963,0.0037,false,false,11364,10566,true
43114000,214,strong,0.3,0.998,0.002,false,false,11364,10566,true
43114000,214,moderate,0.5,0.999,0.001,false,false,11364,10566,true
43114000,214,weak,0.8,0.9999,0.0001,false,false,11364,10566,true
43116000,216,severe,0.1,0.9967,0.0033,false,false,9364,8566,true
43116000,216,strong,0.3,0.9982,0.0018,false,false,9364,8566,true
43116000,216,moderate,0.5,0.9991,0.0009,false,false,9364,8566,true
43116000,216,weak,0.8,0.9999,0.0001,false,false,9364,8566,true
43118000,218,severe,0.1,0.9958,0.0042,false,false,7364,6566,true
43118000,218,strong,0.3,0.9977,0.0023,false,false,7364,6566,true
43118000,218,moderate,0.5,0.9989,0.0011,false,false,7364,6566,true
43118000,218,weak,0.8,0.9998,0.0002,false,false,7364,6566,true
43120000,220,severe,0.1,0.9949,0.0051,false,false,5364,4566,true
43120000,220,strong,0.3,0.9972,0.0028,false,false,5364,4566,true
43120000,220,moderate,0.5,0.9987,0.0013,false,false,5364,4566,true
43120000,220,weak,0.8,0.9998,0.0002,false,false,5364,4566,true
43122000,222,severe,0.1,0.9854,0.0146,false,false,3364,2566,true
43122000,222,strong,0.3,0.9865,0.0135,false,false,3364,2566,true
43122000,222,moderate,0.5,0.9981,0.0019,false,false,3364,2566,true
43122000,222,weak,0.8,0.9997,0.0003,false,false,3364,2566,true
43124000,224,severe,0.1,0.9469,0.0531,true,true,1364,566,true
43124000,224,strong,0.3,0.9666,0.0334,true,true,1364,566,true
43124000,224,moderate,0.5,0.987,0.013,true,true,1364,566,true
43124000,224,weak,0.8,0.9981,0.0019,true,true,1364,566,true
43126000,226,severe,0.1,0.9236,0.0764,true,true,636,1434,false
43126000,226,strong,0.3,0.9538,0.0462,true,true,636,1434,false
43126000,226,moderate,0.5,0.9805,0.0195,true,true,636,1434,false
43126000,226,weak,0.8,0.9971,0.0029,true,true,636,1434,false
43128000,228,severe,0.1,0.9857,0.0143,true,false,2636,3434,false
43128000,228,strong,0.3,0.9921,0.0079,true,false,2636,3434,false
43128000,228,moderate,0.5,0.9962,0.0038,true,false,2636,3434,false
43128000,228,weak,0.8,0.9994,0.0006,true,false,2636,3434,false
43130000,230,severe,0.1,0.9955,0.0045,false,false,4636,5434,false
43130000,230,strong,0.3,0.9976,0.0024,false,false,4636,5434,false
43130000,230,moderate,0.5,0.9989,0.0011,false,false,4636,5434,false
43130000,230,weak,0.8,0.9998,0.0002,false,false,4636,5434,false
43132000,232,severe,0.1,0.9959,0.0041,false,false,6636,7434,false
43132000,232,strong,0.3,0.9978,0.0022,false,false,6636,7434,false
43132000,232,moderate,0.5,0.9989,0.0011,false,false,6636,7434,false
43132000,232,weak,0.8,0.9998,0.0002,false,false,6636,7434,false
43134000,234,severe,0.1,0.9965,0.0035,false,false,8636,9434,false
43134000,234,strong,0.3,0.9981,0.0019,false,false,8636,9434,false
43134000,234,moderate,0.5,0.9991,0.0009,false,false,8636,9434,false
43134000,234,weak,0.8,0.9999,0.0001,false,false,8636,9434,false
43136000,236,severe,0.1,0.9966,0.0034,false,false,10636,11434,false
43136000,236,strong,0.3,0.9981,0.0019,false,false,10636,11434,false
43136000,236,moderate,0.5,0.9991,0.0009,false,false,10636,11434,false
43136000,236,weak,0.8,0.9999,0.0001,false,false,10636,11434,false
43138000,238,severe,0.1,0.9967,0.0033,false,false,12636,13434,false
43138000,238,strong,0.3,0.9982,0.0018,false,false,12636,13434,false
43138000,238,moderate,0.5,0.9991,0.0009,false,false,12636,13434,false
43138000,238,weak,0.8,0.9999,0.0001,false,false,12636,13434,false
43140000,240,severe,0.1,0.9969,0.0031,false,false,14636,15434,false
43140000,240,strong,0.3,0.9983,0.0017,false,false,14636,15434,false
43140000,240,moderate,0.5,0.9992,0.0008,false,false,14636,15434,false
43140000,240,weak,0.8,0.9999,0.0001,false,false,14636,15434,false
43142000,242,severe,0.1,0.9971,0.0029,false,false,16636,17434,false
43142000,242,strong,0.3,0.9984,0.0016,false,false,16636,17434,false
43142000,242,moderate,0.5,0.9992,0.0008,false,false,16636,17434,false
43142000,242,weak,0.8,0.9999,0.0001,false,false,16636,17434,false
43144000,244,severe,0.1,0.997,0.003,false,false,18636,19434,false
43144000,244,strong,0.3,0.9984,0.0016,false,false,18636,19434,false
43144000,244,moderate,0.5,0.9992,0.0008,false,false,18636,19434,false
43144000,244,weak,0.8,0.9999,0.0001,false,false,18636,19434,false
43146000,246,severe,0.1,0.9967,0.0033,false,false,20636,21434,false
43146000,246,strong,0.3,0.9982,0.0018,false,false,20636,21434,false
43146000,246,moderate,0.5,0.9992,0.0008,false,false,20636,21434,false
43146000,246,weak,0.8,0.9999,0.0001,false,false,20636,21434,false
43148000,248,severe,0.1,0.9967,0.0033,false,false,22636,23272,false
43148000,248,strong,0.3,0.9982,0.0018,false,false,22636,23272,false
43148000,248,moderate,0.5,0.9991,0.0009,false,false,22636,23272,false
43148000,248,weak,0.8,0.9999,0.0001,false,false,22636,23272,false
43150000,250,severe,0.1,0.9973,0.0027,false,false,20700,21272,false
43150000,250,strong,0.3,0.9985,0.0015,false,false,20700,21272,false
43150000,250,moderate,0.5,0.9993,0.0007,false,false,20700,21272,false
43150000,250,weak,0.8,0.9999,0.0001,false,false,20700,21272,false
43152000,252,severe,0.1,0.9971,0.0029,false,false,18700,19272,false
43152000,252,strong,0.3,0.9984,0.0016,false,false,18700,19272,false
43152000,252,moderate,0.5,0.9993,0.0007,false,false,18700,19272,false
43152000,252,weak,0.8,0.9999,0.0001,false,false,18700,19272,false
43154000,254,severe,0.1,0.9968,0.0032,false,false,16700,17272,false
43154000,254,strong,0.3,0.9982,0.0018,false,false,16700,17272,false
43154000,254,moderate,0.5,0.9992,0.0008,false,false,16700,17272,false
43154000,254,weak,0.8,0.9999,0.0001,false,false,16700,17272,false
43156000,256,severe,0.1,0.9967,0.0033,false,false,14700,15272,false
43156000,256,strong,0.3,0.9982,0.0018,false,false,14700,15272,false
43156000,256,moderate,0.5,0.9991,0.0009,false,false,14700,15272,false
43156000,256,weak,0.8,0.9999,0.0001,false,false,14700,15272,false
43158000,258,severe,0.1,0.997,0.003,false,false,12700,13272,false
43158000,258,strong,0.3,0.9983,0.0017,false,false,12700,13272,false
43158000,258,moderate,0.5,0.9992,0.0008,false,false,12700,13272,false
43158000,258,weak,0.8,0.9999,0.0001,false,false,12700,13272,false
43160000,260,severe,0.1,0.9971,0.0029,false,false,10700,11272,false
43160000,260,strong,0.3,0.9984,0.0016,false,false,10700,11272,false
43160000,260,moderate,0.5,0.9992,0.0008,false,false,10700,11272,false
43160000,260,weak,0.8,0.9999,0.0001,false,false,10700,11272,false
43162000,262,severe,0.1,0.9969,0.0031,false,false,8700,9272,false
43162000,262,strong,0.3,0.9983,0.0017,false,false,8700,9272,false
43162000,262,moderate,0.5,0.9992,0.0008,false,false,8700,9272,false
43162000,262,weak,0.8,0.9999,0.0001,false,false,8700,9272,false
43164000,264,severe,0.1,0.9965,0.0035,false,false,6700,7272,false
43164000,264,strong,0.3,0.9981,0.0019,false,false,6700,7272,false
43164000,264,moderate,0.5,0.9991,0.0009,false,false,6700,7272,false
43164000,264,weak,0.8,0.9999,0.0001,false,false,6700,7272,false
43166000,266,severe,0.1,0.9955,0.0045,false,false,4700,5272,false
43166000,266,strong,0.3,0.9976,0.0024,false,false,4700,5272,false
43166000,266,moderate,0.5,0.9988,0.0012,false,false,4700,5272,false
43166000,266,weak,0.8,0.9998,0.0002,false,false,4700,5272,false
43168000,268,severe,0.1,0.9862,0.0138,true,false,2700,3272,false
43168000,268,strong,0.3,0.9923,0.0077,true,false,2700,3272,false
43168000,268,moderate,0.5,0.9963,0.0037,true,false,2700,3272,false
43168000,268,weak,0.8,0.9994,0.0006,true,false,2700,3272,false
43170000,270,severe,0.1,0.9282,0.0718,true,true,700,1272,false
43170000,270,strong,0.3,0.9531,0.0469,true,true,700,1272,false
43170000,270,moderate,0.5,0.9824,0.0176,true,true,700,1272,false
43170000,270,weak,0.8,0.9974,0.0026,true,true,700,1272,false
43172000,272,severe,0.1,0.9495,0.0505,true,true,1300,342,false
43172000,272,strong,0.3,0.9648,0.0352,true,true,1300,342,false
43172000,272,moderate,0.5,0.9883,0.0117,true,true,1300,342,false
43172000,272,weak,0.8,0.9982,0.0018,true,true,1300,342,false
43174000,274,severe,0.1,0.9933,0.0067,false,true,3300,1658,false
43174000,274,strong,0.3,0.9949,0.0051,false,true,3300,1658,false
43174000,274,moderate,0.5,0.9986,0.0014,false,true,3300,1658,false
43174000,274,weak,0.8,0.9998,0.0002,false,true,3300,1658,false
43176000,276,severe,0.1,0.9967,0.0033,false,false,5300,3658,false
43176000,276,strong,0.3,0.9982,0.0018,false,false,5300,3658,false
43176000,276,moderate,0.5,0.9991,0.0009,false,false,5300,3658,false
43176000,276,weak,0.8,0.9999,0.0001,false,false,5300,3658,false
43178000,278,severe,0.1,0.9957,0.0043,false,false,7300,5658,false
43178000,278,strong,0.3,0.9977,0.0023,false,false,7300,5658,false
43178000,278,moderate,0.5,0.9989,0.0011,false,false,7300,5658,false
43178000,278,weak,0.8,0.9998,0.0002,false,false,7300,5658,false
43180000,280,severe,0.1,0.9953,0.0047,false,false,9300,7658,false
43180000,280,strong,0.3,0.9975,0.0025,false,false,9300,7658,false
43180000,280,moderate,0.5,0.9988,0.0012,false,false,9300,7658,false
43180000,280,weak,0.8,0.9998,0.0002,false,false,9300,7658,false
43182000,282,severe,0.1,0.996,0.004,false,false,11300,9658,false
43182000,282,strong,0.3,0.9978,0.0022,false,false,11300,9658,false
43182000,282,moderate,0.5,0.999,0.001,false,false,11300,9658,false
43182000,282,weak,0.8,0.9998,0.0002,false,false,11300,9658,false
43184000,284,severe,0.1,0.9961,0.0039,false,false,13300,11658,false
43184000,284,strong,0.3,0.9979,0.0021,false,false,13300,11658,false
43184000,284,moderate,0.5,0.999,0.001,false,false,13300,11658,false
43184000,284,weak,0.8,0.9998,0.0002,false,false,13300,11658,false
43186000,286,severe,0.1,0.9955,0.0045,false,false,15300,13658,false
43186000,286,strong,0.3,0.9976,0.0024,false,false,15300,13658,false
43186000,286,moderate,0.5,0.9988,0.0012,false,false,15300,13658,false
43186000,286,weak,0.8,0.9998,0.0002,false,false,15300,13658,false
43188000,288,severe,0.1,0.9955,0.0045,false,false,17300,15658,false
43188000,288,strong,0.3,0.9975,0.0025,false,false,17300,15658,false
43188000,288,moderate,0.5,0.9988,0.0012,false,false,17300,15658,false
43188000,288,weak,0.8,0.9998,0.0002,false,false,17300,15658,false
43190000,290,severe,0.1,0.995,0.005,false,false,19300,17658,false
43190000,290,strong,0.3,0.9973,0.0027,false,false,19300,17658,false
43190000,290,moderate,0.5,0.9987,0.0013,false,false,19300,17658,false
43190000,290,weak,0.8,0.9998,0.0002,false,false,19300,17658,false
43192000,292,severe,0.1,0.9953,0.0047,false,false,21300,19658,false
43192000,292,strong,0.3,0.9974,0.0026,false,false,21300,19658,false
43192000,292,moderate,0.5,0.9988,0.0012,false,false,21300,19658,false
43192000,292,weak,0.8,0.9998,0.0002,false,false,21300,19658,false
43194000,294,severe,0.1,0.9947,0.0053,false,false,23300,20276,false
43194000,294,strong,0.3,0.9971,0.0029,false,false,23300,20276,false
43194000,294,moderate,0.5,0.9986,0.0014,false,false,23300,20276,false
43194000,294,weak,0.8,0.9998,0.0002,false,false,23300,20276,false
43196000,296,severe,0.1,0.9951,0.0049,false,false,25300,18276,false
43196000,296,strong,0.3,0.9974,0.0026,false,false,25300,18276,false
43196000,296,moderate,0.5,0.9987,0.0013,false,false,25300,18276,false
43196000,296,weak,0.8,0.9998,0.0002,false,false,25300,18276,false
43198000,298,severe,0.1,0.9955,0.0045,false,false,27300,16276,false
43198000,298,strong,0.3,0.9976,0.0024,false,false,27300,16276,false
43198000,298,moderate,0.5,0.9988,0.0012,false,false,27300,16276,false
43198000,298,weak,0.8,0.9998,0.0002,false,false,27300,16276,false
43200000,300,severe,0.1,0.9953,0.0047,false,false,29300,14276,false
43200000,300,strong,0.3,0.9974,0.0026,false,false,29300,14276,false
43200000,300,moderate,0.5,0.9988,0.0012,false,false,29300,14276,false
43200000,300,weak,0.8,0.9998,0.0002,false,false,29300,14276,false
43202000,302,severe,0.1,0.9953,0.0047,false,false,31300,12276,false
43202000,302,strong,0.3,0.9974,0.0026,false,false,31300,12276,false
43202000,302,moderate,0.5,0.9988,0.0012,false,false,31300,12276,false
43202000,302,weak,0.8,0.9998,0.0002,false,false,31300,12276,false
43204000,304,severe,0.1,0.9951,0.0049,false,false,33300,10276,false
43204000,304,strong,0.3,0.9973,0.0027,false,false,33300,10276,false
43204000,304,moderate,0.5,0.9987,0.0013,false,false,33300,10276,false
43204000,304,weak,0.8,0.9998,0.0002,false,false,33300,10276,false
43206000,306,severe,0.1,0.9947,0.0053,false,false,35300,8276,false
43206000,306,strong,0.3,0.9971,0.0029,false,false,35300,8276,false
43206000,306,moderate,0.5,0.9986,0.0014,false,false,35300,8276,false
43206000,306,weak,0.8,0.9998,0.0002,false,false,35300,8276,false
43208000,308,severe,0.1,0.9955,0.0045,false,false,37300,6276,false
43208000,308,strong,0.3,0.9975,0.0025,false,false,37300,6276,false
43208000,308,moderate,0.5,0.9988,0.0012,false,false,37300,6276,false
43208000,308,weak,0.8,0.9998,0.0002,false,false,37300,6276,false
43210000,310,severe,0.1,0.9954,0.0046,false,false,39300,4276,false
43210000,310,strong,0.3,0.9975,0.0025,false,false,39300,4276,false
43210000,310,moderate,0.5,0.9988,0.0012,false,false,39300,4276,false
43210000,310,weak,0.8,0.9998,0.0002,false,false,39300,4276,false
43212000,312,severe,0.1,0.991,0.009,false,false,41300,2276,false
43212000,312,strong,0.3,0.9919,0.0081,false,false,41300,2276,false
43212000,312,moderate,0.5,0.9989,0.0011,false,false,41300,2276,false
43212000,312,weak,0.8,0.9998,0.0002,false,false,41300,2276,false
43214000,314,severe,0.1,0.9908,0.0092,false,true,43300,276,false
43214000,314,strong,0.3,0.9918,0.0082,false,true,43300,276,false
43214000,314,moderate,0.5,0.9989,0.0011,false,true,43300,276,false
43214000,314,weak,0.8,0.9998,0.0002,false,true,43300,276,false
43216000,316,severe,0.1,0.991,0.009,false,true,45300,1724,false
43216000,316,strong,0.3,0.9917,0.0083,false,true,45300,1724,false
43216000,316,moderate,0.5,0.9989,0.0011,false,true,45300,1724,false
43216000,316,weak,0.8,0.9998,0.0002,false,true,45300,1724,false
43218000,318,severe,0.1,0.9956,0.0044,false,false,47300,3724,false
43218000,318,strong,0.3,0.9976,0.0024,false,false,47300,3724,false
43218000,318,moderate,0.5,0.9988,0.0012,false,false,47300,3724,false
43218000,318,weak,0.8,0.9998,0.0002,false,false,47300,3724,false
43220000,320,severe,0.1,0.9947,0.0053,false,false,49300,5724,false
43220000,320,strong,0.3,0.9971,0.0029,false,false,49300,5724,false
43220000,320,moderate,0.5,0.9986,0.0014,false,false,49300,5724,false
43220000,320,weak,0.8,0.9998,0.0002,false,false,49300,5724,false
43222000,322,severe,0.1,0.9897,0.0103,false,false,51300,7724,false
43222000,322,strong,0.3,0.9944,0.0056,false,false,51300,7724,false
43222000,322,moderate,0.5,0.9973,0.0027,false,false,51300,7724,false
43222000,322,weak,0.8,0.9996,0.0004,false,false,51300,7724,false
43224000,324,severe,0.1,0.9894,0.0106,false,false,53300,9724,false
43224000,324,strong,0.3,0.9942,0.0058,false,false,53300,9724,false
43224000,324,moderate,0.5,0.9972,0.0028,false,false,53300,9724,false
43224000,324,weak,0.8,0.9996,0.0004,false,false,53300,9724,false
43226000,326,severe,0.1,0.9888,0.0112,false,false,55300,11724,false
43226000,326,strong,0.3,0.9939,0.0061,false,false,55300,11724,false
43226000,326,moderate,0.5,0.9971,0.0029,false,false,55300,11724,false
43226000,326,weak,0.8,0.9996,0.0004,false,false,55300,11724,false
43228000,328,severe,0.1,0.9884,0.0116,false,false,57300,13724,false
43228000,328,strong,0.3,0.9937,0.0063,false,false,57300,13724,false
43228000,328,moderate,0.5,0.997,0.003,false,false,57300,13724,false
43228000,328,weak,0.8,0.9995,0.0005,false,false,57300,13724,false
43230000,330,severe,0.1,0.9875,0.0125,false,false,59300,15724,false
43230000,330,strong,0.3,0.9932,0.0068,false,false,59300,15724,false
43230000,330,moderate,0.5,0.9967,0.0033,false,false,59300,15724,false
43230000,330,weak,0.8,0.9995,0.0005,false,false,59300,15724,false
43232000,332,severe,0.1,0.9885,0.0115,false,false,61300,17724,false
43232000,332,strong,0.3,0.9937,0.0063,false,false,61300,17724,false
43232000,332,moderate,0.5,0.997,0.003,false,false,61300,17724,false
43232000,332,weak,0.8,0.9995,0.0005,false,false,61300,17724,false
43234000,334,severe,0.1,0.9872,0.0128,false,false,63300,19724,false
43234000,334,strong,0.3,0.9931,0.0069,false,false,63300,19724,false
43234000,334,moderate,0.5,0.9967,0.0033,false,false,63300,19724,false
43234000,334,weak,0.8,0.9995,0.0005,false,false,63300,19724,false
43236000,336,severe,0.1,0.9892,0.0108,false,false,65300,21724,false
43236000,336,strong,0.3,0.9942,0.0058,false,false,65300,21724,false
43236000,336,moderate,0.5,0.9972,0.0028,false,false,65300,21724,false
43236000,336,weak,0.8,0.9996,0.0004,false,false,65300,21724,false
43238000,338,severe,0.1,0.9888,0.0112,false,false,67300,23724,false
43238000,338,strong,0.3,0.9939,0.0061,false,false,67300,23724,false
43238000,338,moderate,0.5,0.9971,0.0029,false,false,67300,23724,false
43238000,338,weak,0.8,0.9996,0.0004,false,false,67300,23724,false
43240000,340,severe,0.1,0.9878,0.0122,false,false,69300,25724,false
43240000,340,strong,0.3,0.9934,0.0066,false,false,69300,25724,false
43240000,340,moderate,0.5,0.9968,0.0032,false,false,69300,25724,false
43240000,340,weak,0.8,0.9995,0.0005,false,false,69300,25724,false
43242000,342,severe,0.1,0.9886,0.0114,false,false,71300,27724,false
43242000,342,strong,0.3,0.9938,0.0062,false,false,71300,27724,false
43242000,342,moderate,0.5,0.997,0.003,false,false,71300,27724,false
43242000,342,weak,0.8,0.9996,0.0004,false,false,71300,27724,false
43244000,344,severe,0.1,0.9883,0.0117,false,false,73300,29724,false
43244000,344,strong,0.3,0.9936,0.0064,false,false,73300,29724,false
43244000,344,moderate,0.5,0.9969,0.0031,false,false,73300,29724,false
43244000,344,weak,0.8,0.9995,0.0005,false,false,73300,29724,false
43246000,346,severe,0.1,0.9907,0.0093,false,false,75300,31724,false
43246000,346,strong,0.3,0.9949,0.0051,false,false,75300,31724,false
43246000,346,moderate,0.5,0.9976,0.0024,false,false,75300,31724,false
43246000,346,weak,0.8,0.9996,0.0004,false,false,75300,31724,false
43248000,348,severe,0.1,0.9912,0.0088,false,false,77300,33724,false
43248000,348,strong,0.3,0.9952,0.0048,false,false,77300,33724,false
43248000,348,moderate,0.5,0.9977,0.0023,false,false,77300,33724,false
43248000,348,weak,0.8,0.9997,0.0003,false,false,77300,33724,false
43250000,350,severe,0.1,0.9891,0.0109,false,false,79300,35724,false
43250000,350,strong,0.3,0.9941,0.0059,false,false,79300,35724,false
43250000,350,moderate,0.5,0.9972,0.0028,false,false,79300,35724,false
43250000,350,weak,0.8,0.9996,0.0004,false,false,79300,35724,false
43252000,352,severe,0.1,0.9868,0.0132,false,false,81300,37724,false
43252000,352,strong,0.3,0.9928,0.0072,false,false,81300,37724,false
43252000,352,moderate,0.5,0.9965,0.0035,false,false,81300,37724,false
43252000,352,weak,0.8,0.9995,0.0005,false,false,81300,37724,false
43254000,354,severe,0.1,0.9895,0.0105,false,false,83300,39724,false
43254000,354,strong,0.3,0.9943,0.0057,false,false,83300,39724,false
43254000,354,moderate,0.5,0.9973,0.0027,false,false,83300,39724,false
43254000,354,weak,0.8,0.9996,0.0004,false,false,83300,39724,false
43256000,356,severe,0.1,0.989,0.011,false,false,85300,41724,false
43256000,356,strong,0.3,0.994,0.006,false,false,85300,41724,false
43256000,356,moderate,0.5,0.9971,0.0029,false,false,85300,41724,false
43256000,356,weak,0.8,0.9996,0.0004,false,false,85300,41724,false
43258000,358,severe,0.1,0.9868,0.0132,false,false,87300,43724,false
43258000,358,strong,0.3,0.9928,0.0072,false,false,87300,43724,false
43258000,358,moderate,0.5,0.9965,0.0035,false,false,87300,43724,false
43258000,358,weak,0.8,0.9995,0.0005,false,false,87300,43724,false
43260000,360,severe,0.1,0.9844,0.0156,false,false,89300,45724,false
43260000,360,strong,0.3,0.9915,0.0085,false,false,89300,45724,false
43260000,360,moderate,0.5,0.9959,0.0041,false,false,89300,45724,false
43260000,360,weak,0.8,0.9994,0.0006,false,false,89300,45724,false
43262000,362,severe,0.1,0.9843,0.0157,false,false,91300,47724,false
43262000,362,strong,0.3,0.9915,0.0085,false,false,91300,47724,false
43262000,362,moderate,0.5,0.9959,0.0041,false,false,91300,47724,false
43262000,362,weak,0.8,0.9994,0.0006,false,false,91300,47724,false
43264000,364,severe,0.1,0.9871,0.0129,false,false,93300,49724,false
43264000,364,strong,0.3,0.993,0.007,false,false,93300,49724,false
43264000,364,moderate,0.5,0.9966,0.0034,false,false,93300,49724,false
43264000,364,weak,0.8,0.9995,0.0005,false,false,93300,49724,false
43266000,366,severe,0.1,0.9866,0.0134,false,false,95300,51724,false
43266000,366,strong,0.3,0.9927,0.0073,false,false,95300,51724,false
43266000,366,moderate,0.5,0.9965,0.0035,false,false,95300,51724,false
43266000,366,weak,0.8,0.9995,0.0005,false,false,95300,51724,false
43268000,368,severe,0.1,0.9863,0.0137,false,false,97300,53724,false
43268000,368,strong,0.3,0.9926,0.0074,false,false,97300,53724,false
43268000,368,moderate,0.5,0.9964,0.0036,false,false,97300,53724,false
43268000,368,weak,0.8,0.9995,0.0005,false,false,97300,53724,false
43270000,370,severe,0.1,0.9842,0.0158,false,false,99300,55724,false
43270000,370,strong,0.3,0.9914,0.0086,false,false,99300,55724,false
43270000,370,moderate,0.5,0.9959,0.0041,false,false,99300,55724,false
43270000,370,weak,0.8,0.9994,0.0006,false,false,99300,55724,false
43272000,372,severe,0.1,0.9837,0.0163,false,false,101300,57724,false
43272000,372,strong,0.3,0.9911,0.0089,false,false,101300,57724,false
43272000,372,moderate,0.5,0.9957,0.0043,false,false,101300,57724,false
43272000,372,weak,0.8,0.9994,0.0006,false,false,101300,57724,false
43274000,374,severe,0.1,0.9839,0.0161,false,false,103300,59724,false
43274000,374,strong,0.3,0.9912,0.0088,false,false,103300,59724,false
43274000,374,moderate,0.5,0.9958,0.0042,false,false,103300,59724,false
43274000,374,weak,0.8,0.9994,0.0006,false,false,103300,59724,false
43276000,376,severe,0.1,0.9808,0.0192,false,false,105300,61724,false
43276000,376,strong,0.3,0.9896,0.0104,false,false,105300,61724,false
43276000,376,moderate,0.5,0.995,0.005,false,false,105300,61724,false
43276000,376,weak,0.8,0.9992,0.0008,false,false,105300,61724,false
43278000,378,severe,0.1,0.9842,0.0158,false,false,107300,63724,false
43278000,378,strong,0.3,0.9914,0.0086,false,false,107300,63724,false
43278000,378,moderate,0.5,0.9959,0.0041,false,false,107300,63724,false
43278000,378,weak,0.8,0.9994,0.0006,false,false,107300,63724,false
43280000,380,severe,0.1,0.9857,0.0143,false,false,109300,65724,false
43280000,380,strong,0.3,0.9923,0.0077,false,false,109300,65724,false
43280000,380,moderate,0.5,0.9963,0.0037,false,false,109300,65724,false
43280000,380,weak,0.8,0.9994,0.0006,false,false,109300,65724,false
43282000,382,severe,0.1,0.9832,0.0168,false,false,111300,67724,false
43282000,382,strong,0.3,0.9909,0.0091,false,false,111300,67724,false
43282000,382,moderate,0.5,0.9956,0.0044,false,false,111300,67724,false
43282000,382,weak,0.8,0.9993,0.0007,false,false,111300,67724,false
43284000,384,severe,0.1,0.9778,0.0222,false,false,113300,69724,false
43284000,384,strong,0.3,0.988,0.012,false,false,113300,69724,false
43284000,384,moderate,0.5,0.9942,0.0058,false,false,113300,69724,false
43284000,384,weak,0.8,0.9991,0.0009,false,false,113300,69724,false
43286000,386,severe,0.1,0.9767,0.0233,false,false,115300,71724,false
43286000,386,strong,0.3,0.9873,0.0127,false,false,115300,71724,false
43286000,386,moderate,0.5,0.9939,0.0061,false,false,115300,71724,false
43286000,386,weak,0.8,0.9991,0.0009,false,false,115300,71724,false
43288000,388,severe,0.1,0.9786,0.0214,false,false,117300,73724,false
43288000,388,strong,0.3,0.9884,0.0116,false,false,117300,73724,false
43288000,388,moderate,0.5,0.9945,0.0055,false,false,117300,73724,false
43288000,388,weak,0.8,0.9992,0.0008,false,false,117300,73724,false
43290000,390,severe,0.1,0.9765,0.0235,false,false,119300,75724,false
43290000,390,strong,0.3,0.9873,0.0127,false,false,119300,75724,false
43290000,390,moderate,0.5,0.9939,0.0061,false,false,119300,75724,false
43290000,390,weak,0.8,0.9991,0.0009,false,false,119300,75724,false
43292000,392,severe,0.1,0.9767,0.0233,false,false,121300,77724,false
43292000,392,strong,0.3,0.9873,0.0127,false,false,121300,77724,false
43292000,392,moderate,0.5,0.9939,0.0061,false,false,121300,77724,false
43292000,392,weak,0.8,0.9991,0.0009,false,false,121300,77724,false
43294000,394,severe,0.1,0.9758,0.0242,false,false,123300,79724,false
43294000,394,strong,0.3,0.9868,0.0132,false,false,123300,79724,false
43294000,394,moderate,0.5,0.9937,0.0063,false,false,123300,79724,false
